train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
3648,56,3635,382.6106398146891,5.978291247104517,0.7716593245227606,0.7716593245227606,1362,1051,302,0,52.6875,3372.0,3.20837297811608,5.0,1051,0.02966727324799518,1898.7054878716915,1859.982463234662,38.723024637028594,0.019906220780275742,0.0007962488312110296,1.2441387987672338e-05,0.25463209489973715,64
3712,57,3699,395.72688777686346,6.183232621513492,0.7746781115879828,0.7746781115879828,1398,1083,313,0,55.34375,3542.0,3.270544783010157,5.0,1083,0.032314886661322,2068.152746324608,2028.5191022827773,39.63364404183019,0.01934513252504152,0.0007738053010016609,1.2090707828150952e-05,0.25166900999747954,64
3776,58,3763,418.20644753856845,6.534475742790132,0.8092820884699057,0.8092820884699057,1379,1116,267,0,56.28125,3602.0,3.227598566308244,5.0,1116,0.03311601788804741,2119.425144835034,2081.7714650182647,37.65367981676946,0.02076104798961999,0.0008304419195847997,1.2975654993512495e-05,0.2486576226006038,64
3840,59,3827,401.99262280686094,6.281134731357202,0.7970588235294118,0.7970588235294118,1360,1084,280,0,54.234375,3471.0,3.202029520295203,5.0,1084,0.030730392963856393,1966.745149686809,1929.2804345310838,37.46471515572471,0.01984489268385585,0.000793795707354234,1.2403057927409907e-05,0.2454151277162045,64
3904,60,3891,407.4768284199281,6.3668254440613765,0.786628733997155,0.786628733997155,1406,1106,305,0,55.484375,3551.0,3.2106690777576854,5.0,1106,0.03220977557758737,2061.425636965592,2021.610625697209,39.81501126838243,0.018981166683125997,0.0007592466673250399,1.1863229176953749e-05,0.24205827910729683,64
3968,61,3955,411.5147056845457,6.429917276321026,0.7891350964974982,0.7891350964974982,1399,1104,286,0,55.46875,3550.0,3.2155797101449277,5.0,1104,0.0310898950228289,1989.7532814610497,1950.5919467926572,39.161334668392236,0.017681251427075086,0.0007072500570830035,1.1050782141921929e-05,0.2385690923230988,64
4032,62,4019,426.3353801680528,6.661490315125825,0.7831978319783198,0.7831978319783198,1476,1156,316,0,59.28125,3794.0,3.282006920415225,5.0,1156,0.03579989716374338,2291.193418479576,2247.7431711020026,43.45024737757327,0.019985828848213042,0.0007994331539285217,1.2491143030133152e-05,0.23513238689808408,64
4096,63,4083,400.2810277619823,6.254391058780973,0.7983751846381093,0.7983751846381093,1354,1081,290,0,55.921875,3579.0,3.310823311748381,5.0,1081,0.03315746730212707,2122.0779073361323,2082.0281165232695,40.049790812862575,0.017948977870951108,0.0007179591148380442,1.1218111169344441e-05,0.23172397480134063,64
4160,64,4147,395.73414974998036,6.183346089843443,0.7742402315484804,0.7742402315484804,1382,1070,294,0,53.578125,3429.0,3.2046728971962617,5.0,1070,0.030816859596082685,1972.279014149292,1933.2018869786052,39.077127170686445,0.01655438196224713,0.0006621752784898851,1.0346488726404455e-05,0.22794482430386057,64
4224,65,4211,409.93614658949997,6.405252290460937,0.7784765897973445,0.7784765897973445,1431,1114,320,0,56.046875,3587.0,3.2199281867145424,5.0,1114,0.03225797831033181,2064.5106118612357,2023.7955639863226,40.71504787491304,0.01667867112245481,0.0006671468448981924,1.0424169451534256e-05,0.2243112923003452,64
