train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_avg_delay_s,train_p95_delay_s,train_delay_samples,train_total_energy_j,train_energy_comp_j,train_energy_trans_j,train_avg_energy_j_per_slot,train_cum_hl_mean_satellite,train_cum_hl_system,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
12864,200,12857,-461.22600010800016,-7.206656251687503,0.6935123042505593,894,620,276,0,4.412903225806452,6.0,620,5914.625709120556,5882.301608867369,32.32410025318801,92.41602670500869,0.0057581023989891865,0.14395255997472967,8.997034998420604e-05,0.4816870517066175,64
12928,201,12921,-403.1741052893383,-6.299595395145911,0.7432735426008968,892,663,234,0,4.173453996983409,6.0,663,5904.597023539566,5874.4962903692995,30.100733170267773,92.25932849280572,0.005332517540457923,0.1333129385114481,8.332058656965505e-05,0.48235767794376705,64
12992,202,12985,-498.7857068480969,-7.793526669501514,0.7172489082969432,916,657,270,0,4.315068493150685,6.0,657,5970.323120105151,5938.979731633008,31.343388472142074,93.28629875164299,0.006235362213583911,0.1558840553395978,9.742753458724861e-05,0.48263354773033224,64
13056,203,13049,-592.1789489585449,-9.252796077477264,0.7485089463220675,1006,753,256,0,3.853917662682603,6.0,753,8429.232948595361,8401.045839220946,28.187109374415407,131.70676482180252,0.007412367230737831,0.18530918076844577,0.00011581823798027861,0.4835294038482444,64
13120,204,13113,-444.74843448436104,-6.949194288818141,0.7574468085106383,940,712,218,0,3.821629213483146,6.0,712,6427.504090660383,6399.7176362354885,27.78645442489694,100.42975141656848,0.005884983627707812,0.1471245906926953,9.195286918293456e-05,0.48457828320466734,64
13184,205,13177,-429.40815743205104,-6.7095024598757975,0.7032608695652174,920,647,269,0,4.403400309119011,7.0,647,5535.828065870344,5504.553328981643,31.274736888700385,86.49731352922413,0.005511483977589362,0.13778709943973405,8.611693714983378e-05,0.4837761469083555,64
13248,206,13241,-603.7114410361436,-9.432991266189743,0.6846747519294377,907,621,276,0,4.584541062801932,7.0,621,6683.59393246551,6650.318821781161,33.27511068435437,104.4311551947736,0.007182855613020813,0.17957139032552033,0.0001122321189534502,0.48285714701280125,64
13312,207,13305,-713.6888157288695,-11.151387745763586,0.70620239390642,919,649,282,0,4.7919876733436055,7.0,649,6805.83342616742,6771.9069424351,33.926483732322,106.34114728386594,0.008351766734424596,0.2087941683606149,0.0001304963552253843,0.4822542324566002,64
13376,208,13369,-615.9503935998407,-9.624224899997511,0.6926188068756319,989,685,312,0,4.556204379562044,7.0,685,7827.520525117747,7790.116094695903,37.404430421841724,122.30500820496479,0.0074234210967413705,0.18558552741853426,0.00011599095463658391,0.48139965474701774,64
13440,209,13433,-461.5901707236444,-7.212346417556944,0.6840958605664488,918,628,281,0,4.42515923566879,7.0,628,5964.44883928768,5931.861408772611,32.587430515068576,93.19451311387,0.00577771456694652,0.144442864173663,9.027679010853937e-05,0.4812696238559508,64
13504,210,13497,-557.172352368902,-8.705818005764094,0.7119021134593994,899,640,253,0,4.56875,7.0,640,6672.622864870481,6638.784601542575,33.83826332790784,104.25973226360126,0.00679279836648863,0.16981995916221576,0.00010613747447638485,0.48039484136504496,64
13568,211,13561,-661.6600307611765,-10.338437980643382,0.6862745098039216,969,665,312,0,4.858646616541353,7.0,665,7154.774850870855,7117.187829453867,37.5870214169898,111.7933570448571,0.007822677267356205,0.19556693168390513,0.0001222293323024407,0.48035879080553223,64
13632,212,13625,-431.5493214897226,-6.742958148276916,0.6713286713286714,858,576,288,0,4.741319444444445,7.0,576,5204.373783204395,5171.520201075758,32.85358212863707,81.31834036256868,0.005341537868069269,0.1335384467017317,8.346152918858232e-05,0.4800053871407933,64
13696,213,13689,-626.0560831129011,-9.78212629863908,0.6797814207650273,915,622,282,0,4.882636655948553,7.0,622,7220.771100611815,7183.8974143064015,36.873686305416356,112.82454844705961,0.007404227559952847,0.18510568899882118,0.00011569105562426324,0.4802884304917062,64
13760,214,13753,-732.8384934878225,-11.450601460747226,0.6727078891257996,938,631,300,0,4.941362916006339,7.0,631,7374.891244276178,7334.94900621863,39.942238057545104,115.23267569181529,0.008472083080358784,0.2118020770089696,0.000132376298130606,0.4809699563054334,64
13824,215,13817,-742.7291453611638,-11.605142896268184,0.6731601731601732,924,622,317,0,4.927652733118971,7.0,622,7139.516420894648,7103.023440963004,36.492979931645934,111.55494407647888,0.008527429879214793,0.21318574698036982,0.00013324109186273113,0.48181490605185245,64
13888,216,13881,-706.2333335097377,-11.034895836089651,0.640807651434644,941,603,307,0,5.008291873963516,7.0,603,7163.247894526719,7123.629900756348,39.61799377037176,111.92574835197999,0.008133185934895476,0.2033296483723869,0.00012708103023274182,0.4813975093567944,64
13952,217,13945,-810.415683787377,-12.662745059177766,0.6593406593406593,910,600,322,0,4.97,7.0,600,7304.539119501545,7265.855146596126,38.68397290541589,114.13342374221165,0.009150704407154443,0.22876761017886107,0.00014297975636178817,0.48004704972143614,64
14016,218,14009,-628.7956443751348,-9.82493194336148,0.6604189636163176,907,599,305,0,4.794657762938231,7.0,599,6328.91135353544,6292.369506073102,36.54184746233705,98.88923989899125,0.007351468537055982,0.18378671342639955,0.00011486669589149972,0.4781899295300223,64
14080,219,14073,-777.9810675421901,-12.15595418034672,0.6774530271398748,958,649,322,0,4.90446841294299,7.0,649,7268.820386721567,7230.275560395544,38.54482632602761,113.57531854252449,0.008945858490114603,0.22364646225286505,0.00013977903890804067,0.47747478928231674,64
14144,220,14137,-679.4748105160199,-10.616793914312812,0.6742424242424242,924,623,292,0,4.826645264847512,7.0,623,6880.453188362761,6844.063205018605,36.38998334415398,107.50708106816813,0.0079232635820462,0.19808158955115499,0.00012380099346947186,0.4757858409008004,64
14208,221,14201,-694.1018880972586,-10.845342001519665,0.6405579399141631,932,597,329,0,4.909547738693467,7.0,597,6458.6124470621235,6421.7831611201,36.82928594202382,100.91581948534568,0.007967869689205485,0.1991967422301371,0.0001244979638938357,0.47472046329211665,64
14272,222,14265,-682.8683410264093,-10.669817828537646,0.6681034482758621,928,620,314,0,4.840322580645161,7.0,620,6264.343407792044,6228.171486945774,36.17192084627149,97.88036574675068,0.007927450407781509,0.19818626019453772,0.00012386641262158608,0.472352774940716,64
