train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
5440,84,85,409.89387783456993,6.404591841165155,0.7757274662881476,0.7757274662881476,1409,1093,303,0,52.625,3368.0,3.0814272644098812,5.0,1093,0.03369517072528173,2156.4909264180305,2120.9488182126734,35.542108205358545,0.010904667841314289,0.0004361867136525716,6.815417400821431e-06,0.1552231665544196,64
5504,85,86,423.18834668687,6.612317916982343,0.7989877078814173,0.7989877078814173,1383,1105,265,0,51.21875,3278.0,2.9665158371040725,5.0,1105,0.031238780947887037,1999.2819806647703,1965.3388069129371,33.943173751833434,0.010310199860439727,0.00041240799441758907,6.443874912774829e-06,0.154456208916092,64
5568,86,87,424.14520277302756,6.627268793328556,0.8053352559480894,0.8053352559480894,1387,1117,287,0,55.609375,3559.0,3.186213070725157,5.0,1117,0.03482972853039731,2229.1026259454275,2191.2884098180457,37.814216127381464,0.011230542832473277,0.00044922171329893107,7.019089270295798e-06,0.1536947684154754,64
5632,87,88,434.9396531995717,6.795932081243308,0.7913223140495868,0.7913223140495868,1452,1149,304,0,57.171875,3659.0,3.184508268059182,5.0,1149,0.032870431049241394,2103.7075871514494,2064.7418619598216,38.96572519162788,0.010175095377606034,0.00040700381510424134,6.359434611003771e-06,0.1527783990911863,64
5696,88,89,404.493651653514,6.320213307086156,0.7811594202898551,0.7811594202898551,1380,1078,300,0,53.203125,3405.0,3.1586270871985156,5.0,1078,0.030788063897641018,1970.436089449025,1933.8000372171293,36.63605223189539,0.0098095536735762,0.00039238214694304805,6.130971045985126e-06,0.15164713289098977,64
5760,89,90,426.7101427046445,6.6673459797600705,0.793661971830986,0.793661971830986,1420,1127,294,0,56.0,3584.0,3.1801242236024843,5.0,1127,0.035190931756563876,2252.219632420088,2213.5647075582374,38.65492486185093,0.010628971803358858,0.0004251588721343543,6.643107377099286e-06,0.15035812002445947,64
5824,90,91,420.29518964298603,6.567112338171657,0.8026315789473685,0.8026315789473685,1368,1098,267,0,54.265625,3473.0,3.163023679417122,5.0,1098,0.031715198727771496,2029.7727185773758,1990.9736151210968,38.79910345627898,0.009683589126024239,0.0003873435650409696,6.05224320376515e-06,0.14890003983443748,64
5888,91,92,412.5430060495851,6.445984469524767,0.7886710239651417,0.7886710239651417,1377,1086,282,0,51.890625,3321.0,3.0580110497237567,5.0,1086,0.030395101850280284,1945.2865184179382,1909.426164693053,35.86035372488497,0.009514018522577945,0.00038056074090311783,5.946261576611216e-06,0.1472683762765839,64
5952,92,93,455.55581598479796,7.118059624762468,0.7978793903247183,0.7978793903247183,1509,1204,319,0,58.609375,3751.0,3.1154485049833887,5.0,1204,0.03984002130286041,2549.761363383066,2510.22994435821,39.531419024856724,0.01175594725232932,0.0004702378900931728,7.347467032705825e-06,0.14677763697213797,64
6016,93,94,413.8886439404882,6.467010061570128,0.7829512893982808,0.7829512893982808,1396,1093,289,0,55.53125,3554.0,3.2516010978957,5.0,1093,0.02989689341343065,1913.4011784595616,1874.8356632233,38.56551523626099,0.009465036983112069,0.0003786014793244827,5.9156481144450425e-06,0.14674016010677088,64
6080,94,95,404.04157120040827,6.313149550006379,0.789860396767083,0.789860396767083,1361,1075,296,0,54.546875,3491.0,3.2474418604651163,5.0,1075,0.034331239854562164,2197.1993506919785,2158.721819257093,38.47753143488785,0.010434775404338742,0.00041739101617354967,6.521734627711714e-06,0.14636350997390823,64
6144,95,96,421.61026226140666,6.587660347834479,0.78125,0.78125,1440,1125,316,0,57.65625,3690.0,3.28,5.0,1125,0.03464228978536885,2217.1065462636066,2176.842565865111,40.26398039849556,0.010531864655109286,0.00042127458620437147,6.582415409443304e-06,0.14569103076686127,64
6208,96,97,416.70687965280547,6.5110449945750855,0.7787114845938375,0.7787114845938375,1428,1112,309,0,58.0,3712.0,3.338129496402878,5.0,1112,0.034111638680196794,2183.144875532595,2142.6468063205634,40.49806921203113,0.011000380213513275,0.000440015208540531,6.875237633445797e-06,0.14466435680280162,64
6272,97,98,387.91197220893747,6.061124565764648,0.7593659942363112,0.7593659942363112,1388,1054,330,0,55.4375,3548.0,3.366223908918406,5.0,1054,0.03356051217749457,2147.872779359652,2106.29144663533,41.581332724322976,0.010188540422944531,0.0004075416169177812,6.3678377643403315e-06,0.14383030665065483,64
6336,98,99,414.1076251087045,6.470431642323508,0.7636612021857924,0.7636612021857924,1464,1118,343,0,57.984375,3711.0,3.3193202146690517,5.0,1118,0.032860661599327275,2103.0823423569454,2061.7240701346846,41.35827222226101,0.010338546425526396,0.0004135418570210558,6.461591515953997e-06,0.14425121655363357,64
6400,99,100,408.0330402635079,6.375516254117311,0.8011869436201781,0.8011869436201781,1348,1080,287,0,56.65625,3626.0,3.3574074074074076,5.0,1080,0.030891178392996505,1977.0354171517763,1938.218395291594,38.81702186018232,0.010098137874840929,0.00040392551499363716,6.311336171775581e-06,0.14445710051041066,64
6464,100,101,386.2824346545066,6.035663041476665,0.7665684830633285,0.7665684830633285,1358,1041,310,0,54.875,3512.0,3.3736791546589817,5.0,1041,0.029521217448116515,1889.357916679457,1847.971198640326,41.38671803913164,0.0097651265207415,0.00039060506082965997,6.103204075463437e-06,0.1446462002708116,64
6528,101,102,416.16629676853955,6.5025983870084305,0.7779329608938548,0.7779329608938548,1432,1114,313,0,56.671875,3627.0,3.255834829443447,5.0,1114,0.0334631730772235,2141.6430769423037,2101.835156567327,39.80792037497756,0.011581360640114363,0.0004632544256045745,7.2383504000714765e-06,0.1453382883200976,64
6592,102,103,416.6773291926125,6.51058326863457,0.772038567493113,0.772038567493113,1452,1121,330,0,57.8125,3700.0,3.3006244424620874,5.0,1121,0.03338300424607456,2136.5122717487716,2094.9058111251943,41.60646062357779,0.010888739829036464,0.00043554959316145856,6.80546239314779e-06,0.1457418494032376,64
6656,103,104,397.1356843629631,6.2052450681712985,0.7545201668984701,0.7545201668984701,1438,1085,348,0,57.328125,3669.0,3.3815668202764977,5.0,1085,0.03279624791908531,2098.95986682146,2056.4072625021468,42.5526043193132,0.011105514888439567,0.0004442205955375827,6.940946805274729e-06,0.14574891159036343,64
6720,104,105,429.3953841800161,6.7093028778127515,0.8096935138987883,0.8096935138987883,1403,1136,293,0,59.109375,3783.0,3.330105633802817,5.0,1136,0.03552004257070287,2273.2827245249837,2232.723037481506,40.559687043477446,0.012336735174441317,0.0004934694069776527,7.710459484025824e-06,0.14595084122128243,64
6784,105,106,383.02736076627457,5.98480251197304,0.7608217168011738,0.7608217168011738,1363,1037,313,0,53.375,3416.0,3.2941176470588234,5.0,1037,0.03157896767615539,2021.0539312739447,1981.3178810283482,39.73605024559619,0.011003625657392055,0.00044014502629568223,6.877266035870035e-06,0.14673104058134318,64
6848,106,107,412.9084903856378,6.45169516227559,0.7762973352033661,0.7762973352033661,1426,1107,316,0,57.546875,3683.0,3.3270099367660344,5.0,1107,0.03317182750606612,2122.996960388232,2079.991406658294,43.00555372993751,0.011105396618883143,0.0004442158647553257,6.940872886801964e-06,0.1479122233093902,64
6912,107,108,384.00165884810974,6.000025919501715,0.786042944785276,0.786042944785276,1304,1025,288,0,53.140625,3401.0,3.3180487804878047,5.0,1025,0.029163050644564925,1866.4352412521553,1827.929893341289,38.50534791086661,0.009404004890533774,0.00037616019562135094,5.877503056583608e-06,0.14885478008667452,64
6976,108,109,377.37029873037454,5.896410917662102,0.7463872832369942,0.7463872832369942,1384,1033,334,0,54.46875,3486.0,3.3746369796708615,5.0,1033,0.03128903666940386,2002.498346841847,1960.3352826126156,42.163064229231566,0.010574813303216288,0.00042299253212865155,6.60925831451018e-06,0.14934437042080284,64
7040,109,110,420.95601195661845,6.577437686822163,0.7858642407277817,0.7858642407277817,1429,1123,310,0,57.734375,3695.0,3.290293855743544,5.0,1123,0.03425573018516947,2192.366731850846,2151.0121613701904,41.3545704806546,0.011722569918530244,0.00046890279674120973,7.326606199081402e-06,0.14967931183435604,64
7104,110,111,406.526894150559,6.351982721102484,0.7893586005830904,0.7893586005830904,1372,1083,300,0,54.890625,3513.0,3.2437673130193905,5.0,1083,0.030420264619849993,1946.8969356703997,1907.7157107348623,39.181224935537436,0.010190416960110974,0.00040761667840443893,6.369010600069358e-06,0.14962036253264083,64
7168,111,112,388.73885398669836,6.074044593542162,0.7665937272064187,0.7665937272064187,1371,1051,315,0,52.484375,3359.0,3.1960038058991436,5.0,1051,0.029934993093011293,1915.8395579527228,1876.2499985141503,39.5895594385722,0.010843572789239097,0.0004337429115695639,6.777232993274436e-06,0.1491510126359685,64
7232,112,113,420.84518911392155,6.575706079905024,0.7833099579242637,0.7833099579242637,1426,1117,295,0,57.875,3704.0,3.3160250671441363,5.0,1117,0.03461570261980078,2215.40496766725,2175.084058841678,40.32090882557134,0.012331694184836622,0.0004932677673934649,7.707308865522889e-06,0.14870995557903072,64
7296,113,114,418.23724522558797,6.534956956649812,0.7777008310249307,0.7777008310249307,1444,1123,320,0,57.15625,3658.0,3.257346393588602,5.0,1123,0.035335553724589915,2261.4754383737545,2219.389140057566,42.086298316189605,0.011901025655258017,0.00047604102621032066,7.43814103453626e-06,0.14925282880120752,64
7360,114,115,384.2856055830034,6.004462587234428,0.7634252539912917,0.7634252539912917,1378,1052,337,0,52.875,3384.0,3.216730038022814,5.0,1052,0.03107742226485642,1988.9550249508109,1949.8308183333063,39.12420661750414,0.011485582887147572,0.0004594233154859029,7.178489304467233e-06,0.15025234384025726,64
7424,115,116,427.6838985411722,6.682560914705816,0.7941176470588235,0.7941176470588235,1428,1134,299,0,57.359375,3671.0,3.2372134038800704,5.0,1134,0.03241012226077152,2074.2478246893775,2034.315421153422,39.93240353595591,0.011810235697452409,0.0004724094278980964,7.381397310907756e-06,0.15087502011531329,64
7488,116,117,410.37883568254915,6.4121693075398305,0.7799858055358411,0.7799858055358411,1409,1099,306,0,56.796875,3635.0,3.307552320291174,5.0,1099,0.03227877913229956,2065.841864467172,2023.548856739028,42.29300772814381,0.012284865858443347,0.0004913946343377338,7.678041161527091e-06,0.15170159676128395,64
7552,117,118,407.8090837814342,6.372016934084909,0.8014814814814815,0.8014814814814815,1350,1082,283,0,53.59375,3430.0,3.1700554528650646,5.0,1082,0.03231482580793382,2068.1488517077646,2030.4756002101985,37.673251497565474,0.012245565898666834,0.0004898226359466734,7.653478686666771e-06,0.15288642902083388,64
7616,118,119,425.1410554935523,6.642828992086755,0.7870563674321504,0.7870563674321504,1437,1131,299,0,54.9375,3516.0,3.1087533156498672,5.0,1131,0.03345094950399095,2140.8607682554207,2103.0513643955014,37.80940385991935,0.012767695294132114,0.0005107078117652846,7.979809558832571e-06,0.15375744992583468,64
7680,119,120,408.59803371405303,6.384344276782079,0.799405646359584,0.799405646359584,1346,1076,266,0,51.703125,3309.0,3.075278810408922,5.0,1076,0.030846924864090238,1974.2031913017752,1938.8263785220092,35.37681277976605,0.011788666410839513,0.00047154665643358055,7.367916506774696e-06,0.154467898011252,64
7744,120,121,400.834531980202,6.263039562190656,0.784,0.784,1375,1078,300,0,50.890625,3257.0,3.0213358070500926,5.0,1078,0.034855253457662154,2230.7362212903777,2195.280686697068,35.45553459331037,0.014067164454026929,0.0005626865781610771,8.79197778376683e-06,0.1556573006330295,64
7808,121,122,420.8063100909641,6.575098595171314,0.8042059463379261,0.8042059463379261,1379,1109,271,0,52.859375,3383.0,3.0504959422903517,5.0,1109,0.0327706371761986,2097.3207792767107,2061.774045844755,35.54673343195555,0.013286808607757945,0.0005314723443103178,8.304255379848716e-06,0.15678614780910838,64
7872,122,123,418.7968967282169,6.543701511378389,0.780965710286914,0.780965710286914,1429,1116,295,0,54.421875,3483.0,3.120967741935484,5.0,1116,0.03649074938759767,2335.407960806251,2297.514120194725,37.89384061152676,0.013914711350372056,0.0005565884540148822,8.696694593982535e-06,0.15756223551325121,64
7936,123,124,447.42115075027783,6.990955480473091,0.8297413793103449,0.8297413793103449,1392,1155,235,0,53.96875,3454.0,2.9904761904761905,5.0,1155,0.03377674987556171,2161.711992035949,2127.1185690149505,34.59342302099846,0.014026954037480471,0.0005610781614992188,8.766846273425295e-06,0.15798635547467274,64
8000,124,125,452.8668005506896,7.076043758604525,0.8189300411522634,0.8189300411522634,1458,1194,284,0,55.078125,3525.0,2.9522613065326633,5.0,1194,0.04034143385877008,2581.851766961285,2549.9031585029957,31.94860845828922,0.016754351059143434,0.0006701740423657374,1.0471469411964647e-05,0.15888991550251558,64
8064,125,126,438.7032070377235,6.854737609964429,0.8146828225231646,0.8146828225231646,1403,1143,248,0,51.6875,3308.0,2.89413823272091,5.0,1143,0.038356139812912575,2454.7929480264047,2423.292482492577,31.500465533828738,0.015669239022642455,0.0006267695609056982,9.793274389151534e-06,0.15994432305812334,64
8128,126,127,445.97181606638617,6.968309626037284,0.8371757925072046,0.8371757925072046,1388,1162,251,0,50.609375,3239.0,2.787435456110155,5.0,1162,0.03908798845853697,2501.631261346366,2472.4763997095993,29.154861636766512,0.016173242080839787,0.0006469296832335914,1.0108276300524866e-05,0.16064077353666006,64
8192,127,128,416.97689032361495,6.515263911306484,0.7970909090909091,0.7970909090909091,1375,1096,252,0,48.28125,3090.0,2.8193430656934306,5.0,1096,0.03578482317968356,2290.228683499748,2261.085697280607,29.142986219140827,0.015708101726241378,0.0006283240690496551,9.81756357890086e-06,0.16087849822535438,64
8256,128,129,428.2892282602432,6.6920191915663,0.8134005763688761,0.8134005763688761,1388,1129,267,0,49.140625,3145.0,2.7856510186005314,5.0,1129,0.037496124019811825,2399.7519372679567,2369.0485637884144,30.703373479541316,0.015803628896437383,0.0006321451558574953,9.877268060273364e-06,0.16089442319841651,64
8320,129,130,446.886106523187,6.982595414424797,0.8288352272727273,0.8288352272727273,1408,1167,249,0,51.828125,3317.0,2.842330762639246,5.0,1167,0.040490394433265006,2591.38524372896,2562.9995803495613,28.38566337939836,0.01811063584791851,0.0007244254339167404,1.131914740494907e-05,0.16056491701376438,64
8384,130,131,436.93868258031364,6.827166915317401,0.8306451612903226,0.8306451612903226,1364,1133,234,0,49.34375,3158.0,2.787290379523389,5.0,1133,0.036320164812856486,2324.490548022815,2294.649069268009,29.84147875480543,0.016073013650946807,0.0006429205460378723,1.0045633531841755e-05,0.160004036052045,64
8448,131,132,422.06285847018313,6.594732163596611,0.7965981573352232,0.7965981573352232,1411,1124,282,0,50.109375,3207.0,2.8532028469750887,5.0,1124,0.03789544282695882,2425.3083409253645,2393.223250354275,32.08509057108932,0.017101983163803416,0.0006840793265521367,1.0688739477377135e-05,0.15897350798700624,64
8512,132,133,427.97683682184487,6.687138075341326,0.8031272210376688,0.8031272210376688,1407,1130,267,0,51.3125,3284.0,2.9061946902654867,5.0,1130,0.03776930652738795,2417.2356177528286,2385.3548744375385,31.880743315290086,0.017214904361731287,0.0006885961744692515,1.0759315226082055e-05,0.1580444452187793,64
8576,133,134,423.6949213425903,6.6202331459779735,0.8143582306018854,0.8143582306018854,1379,1123,268,0,51.40625,3290.0,2.929652715939448,5.0,1123,0.03649755217132294,2335.843338964668,2304.172472377461,31.670866587207247,0.017940948322156453,0.0007176379328862581,1.1213092701347782e-05,0.15912601968724224,64
8640,134,135,440.70416932753034,6.8860026457426615,0.8044537230340988,0.8044537230340988,1437,1156,259,0,54.453125,3485.0,3.014705882352941,5.0,1156,0.03560092441334666,2278.4591624541863,2243.7609537729268,34.698208681260475,0.0167012233582562,0.000668048934330248,1.0438264598910125e-05,0.16036581363689456,64
8704,135,136,418.7211787337022,6.5425184177140965,0.7954545454545454,0.7954545454545454,1408,1120,292,0,54.84375,3510.0,3.1339285714285716,5.0,1120,0.03425037687414906,2192.0241199455395,2154.074693288367,37.94942665717243,0.01626640614435132,0.0006506562457740528,1.0166503840219575e-05,0.16129054095342465,64
8768,136,137,410.8695419840648,6.419836593501013,0.8082901554404145,0.8082901554404145,1351,1092,278,0,52.78125,3378.0,3.0934065934065935,5.0,1092,0.03144376652818276,2012.4010578036964,1975.6955769304348,36.7054808732621,0.01443807619241838,0.0005775230476967352,9.023797620261487e-06,0.16170981150889704,64
8832,137,138,402.7448879772328,6.292888874644262,0.7657342657342657,0.7657342657342657,1430,1095,320,0,54.234375,3471.0,3.16986301369863,5.0,1095,0.034579233054297005,2213.0709154750084,2174.4767746555026,38.59414081950503,0.01590133567142191,0.0006360534268568764,9.938334794638693e-06,0.1617753120122073,64
8896,138,139,401.3876954839396,6.271682741936556,0.7658979734451432,0.7658979734451432,1431,1096,335,0,52.828125,3381.0,3.08485401459854,5.0,1096,0.031247084293023645,1999.8133947535132,1961.668876400733,38.144518352779414,0.013939670118914626,0.000557586804756585,8.712293824321641e-06,0.16231585379275912,64
8960,139,140,409.36597811072915,6.396343407980143,0.8002936857562408,0.8002936857562408,1362,1090,280,0,52.453125,3357.0,3.0798165137614677,5.0,1090,0.03307036858704235,2116.50358957071,2081.163929698188,35.339659872521935,0.014686464121262831,0.0005874585648505133,9.17904007578927e-06,0.16277087116743214,64
9024,140,141,445.86838628043506,6.966693535631798,0.8151494093120223,0.8151494093120223,1439,1173,272,0,57.109375,3655.0,3.1159420289855073,5.0,1173,0.03721480562986945,2381.747560311645,2344.6093983126566,37.1381619989882,0.01679282443420852,0.0006717129773683409,1.0495515271380326e-05,0.16375024027273302,64
9088,141,142,388.8039008195948,6.0750609503061686,0.7825112107623319,0.7825112107623319,1338,1047,295,0,51.390625,3289.0,3.1413562559694364,5.0,1047,0.029000783576765488,1856.0501489129913,1818.4271153059983,37.62303360699324,0.012906935883912079,0.0005162774353564832,8.06683492744505e-06,0.16467528201282705,64
9152,142,143,410.731620451811,6.417681569559547,0.7889048991354467,0.7889048991354467,1388,1095,287,0,55.6875,3564.0,3.254794520547945,5.0,1095,0.032211596936918704,2061.542203962797,2021.7536004331573,39.788603529641115,0.014007514554510362,0.0005603005821804145,8.754696596568976e-06,0.16514901380452457,64
9216,143,144,405.1791054358247,6.330923522434761,0.7761938702779758,0.7761938702779758,1403,1089,305,0,55.25,3536.0,3.247015610651974,5.0,1089,0.030963818425168092,1981.684379210758,1942.284185047271,39.40019416348699,0.012888537934409909,0.0005155415173763964,8.055336209006194e-06,0.16528629927012634,64
9280,144,145,381.0216686730066,5.953463573015728,0.731690622861054,0.731690622861054,1461,1069,380,0,56.3125,3604.0,3.371375116931712,5.0,1069,0.030561433663170587,1955.9317544429175,1910.886198703767,45.04555573915112,0.013594839186935943,0.0005437935674774378,8.496774491834965e-06,0.1651099344946712,64
9344,145,146,377.26055516241576,5.894696174412746,0.763448784082535,0.763448784082535,1357,1036,331,0,54.328125,3477.0,3.356177606177606,5.0,1036,0.029738562798321124,1903.2680190925519,1860.8593570843916,42.408662008160555,0.012588582629700142,0.0005035433051880057,7.867864143562589e-06,0.16499079603379666,64
9408,146,147,402.03195755790574,6.281749336842277,0.7676553672316384,0.7676553672316384,1416,1087,323,0,57.453125,3677.0,3.3827046918123274,5.0,1087,0.028913605510325624,1850.47075266084,1807.7617531053934,42.708999555446766,0.01164089134693705,0.00046563565387748205,7.275557091835657e-06,0.16512564062378846,64
9472,147,148,396.94503934199776,6.202266239718715,0.7700573065902578,0.7700573065902578,1396,1075,319,0,55.046875,3523.0,3.2772093023255815,5.0,1075,0.02885526319776609,1846.73684465703,1805.2698354624065,41.46700919462356,0.012061314267430446,0.00048245257069721786,7.538321417144029e-06,0.1650447500026237,64
9536,148,149,411.2892520010237,6.426394562515996,0.782608695652174,0.782608695652174,1403,1098,296,0,55.5625,3556.0,3.238615664845173,5.0,1098,0.031214394913311714,1997.7212744519497,1958.166383731213,39.55489072073696,0.012609781732481095,0.0005043912692992438,7.881113582800684e-06,0.16466469929569455,64
9600,149,150,437.7024533457453,6.8391008335272705,0.8163841807909604,0.8163841807909604,1416,1156,283,0,58.15625,3722.0,3.2197231833910034,5.0,1156,0.03514497162608144,2249.2781840692123,2211.1487116125445,38.129472456669205,0.01475947564503632,0.0005903790258014528,9.2246722781477e-06,0.16412222152665068,64
9664,150,151,429.5095539967491,6.711086781199205,0.8113342898134863,0.8113342898134863,1394,1131,271,0,55.640625,3561.0,3.1485411140583555,5.0,1131,0.0344083529287932,2202.1345874427648,2166.270222860525,35.86436458224037,0.01444901379738327,0.0005779605518953308,9.030633623364544e-06,0.16324005559990296,64
9728,151,152,409.37176314107364,6.396433799079276,0.7775408670931059,0.7775408670931059,1407,1094,298,0,52.703125,3373.0,3.083180987202925,5.0,1094,0.031127043289188853,1992.1307705080867,1956.0744283082636,36.05634219982336,0.01243495394858235,0.000497398157943294,7.771846217863969e-06,0.1620973514463917,64
9792,152,153,384.42214001647125,6.006595937757363,0.7817220543806647,0.7817220543806647,1324,1035,300,0,52.359375,3351.0,3.2376811594202897,5.0,1035,0.029523405291057913,1889.4979386277064,1850.4312554787307,39.06668314897627,0.011413700117811513,0.0004565480047124605,7.133562573632195e-06,0.16041896106757114,64
9856,153,154,392.32413931273925,6.130064676761551,0.7618364418938307,0.7618364418938307,1394,1062,317,0,56.15625,3594.0,3.384180790960452,5.0,1062,0.031963230841238394,2045.646773839257,2003.0734338289453,42.57334001031116,0.01189096700123416,0.0004756386800493664,7.43185437577135e-06,0.1586628891933479,64
9920,154,155,380.98055860110617,5.952821228142284,0.7738095238095238,0.7738095238095238,1344,1040,326,0,52.21875,3342.0,3.2134615384615386,5.0,1040,0.031174100409176324,1995.1424261872849,1958.2372523631389,36.905173824146935,0.011916990396767259,0.0004766796158706903,7.448118997979536e-06,0.15751083589762135,64
9984,155,156,385.15695107328236,6.018077360520037,0.7462897526501767,0.7462897526501767,1415,1056,340,0,54.65625,3498.0,3.3125,5.0,1056,0.032353030323744376,2070.59394071964,2029.03098030466,41.56296041498037,0.011615279445472566,0.00046461117781890264,7.259549653420354e-06,0.1568601916770971,64
10048,156,157,421.9270095964638,6.592609524944747,0.7985663082437277,0.7985663082437277,1395,1114,284,0,55.265625,3537.0,3.175044883303411,5.0,1114,0.03152655730888375,2017.69966776856,1980.25281433705,37.446853431510426,0.011667973237798746,0.00046671892951194986,7.2924832736242165e-06,0.1559869680555731,64
10112,157,158,438.9407135514231,6.8584486492409855,0.8072625698324022,0.8072625698324022,1432,1156,284,0,56.625,3624.0,3.134948096885813,5.0,1156,0.036818084345365494,2356.3573981033915,2320.2426140886014,36.11478401478994,0.013502506200424837,0.0005401002480169935,8.439066375265524e-06,0.15487381795774274,64
10176,158,159,429.73289889560317,6.7145765452437995,0.8018400566171267,0.8018400566171267,1413,1133,283,0,55.78125,3570.0,3.150926743159753,5.0,1133,0.03543749001640179,2267.9993610497145,2230.840949840979,37.15841120873554,0.013407716246971794,0.0005363086498788717,8.37982265435737e-06,0.1535767741771935,64
10240,159,160,390.43149332023944,6.100492083128741,0.7896735003796507,0.7896735003796507,1317,1040,282,0,49.921875,3195.0,3.0721153846153846,5.0,1040,0.03147555260723764,2014.4353668632089,1981.055836764887,33.37953009832218,0.010809902957606289,0.0004323961183042516,6.756189348503931e-06,0.15230730879132634,64
10304,160,161,410.59205393507466,6.4155008427355416,0.8008915304606241,0.8008915304606241,1346,1078,261,0,50.859375,3255.0,3.0194805194805197,5.0,1078,0.03337521819296549,2136.0139643497914,2103.8258337485154,32.18813060127548,0.011915288905372337,0.00047661155621489353,7.447055565857711e-06,0.15131197399738897,64
10368,161,162,424.2511222324073,6.628923784881364,0.8141592920353983,0.8141592920353983,1356,1104,250,0,52.078125,3333.0,3.0190217391304346,5.0,1104,0.03291799936461338,2106.7519593352563,2074.765849861533,31.986109473724056,0.011704942397482971,0.00046819769589931886,7.315588998426857e-06,0.15004893339638692,64
10432,162,163,457.91068724674903,7.154854488230454,0.8287719298245614,0.8287719298245614,1425,1181,245,0,55.125,3528.0,2.987298899237934,5.0,1181,0.03688738191470896,2360.7924425413735,2327.9637570421314,32.82868549924366,0.013166726455761068,0.0005266690582304427,8.229204034850668e-06,0.14886567131556117,64
10496,163,164,465.6870312750966,7.276359863673385,0.8173854447439353,0.8173854447439353,1484,1213,266,0,57.140625,3657.0,3.0148392415498764,5.0,1213,0.04232630052346702,2708.883233501889,2674.191070711954,34.69216278993515,0.01563899146075476,0.0006255596584301903,9.774369662971723e-06,0.14838345438646372,64
10560,164,165,443.99942897996686,6.937491077811982,0.8041237113402062,0.8041237113402062,1455,1170,287,0,55.875,3576.0,3.056410256410256,5.0,1170,0.03885213875837447,2486.536880535966,2451.631113687851,34.905766848115434,0.014482269953523742,0.0005792907981409497,9.051418720952339e-06,0.14787443625539293,64
10624,165,166,447.6822747536436,6.995035543025681,0.8203508771929825,0.8203508771929825,1425,1169,273,0,54.875,3512.0,3.004277159965783,5.0,1169,0.03804327324408551,2434.7694876214728,2401.1055624943933,33.66392512708049,0.013213416011424964,0.0005285366404569985,8.258385007140602e-06,0.14784381397722124,64
10688,166,167,414.6569478083015,6.479014809504711,0.8094523630907727,0.8094523630907727,1333,1079,244,0,49.875,3192.0,2.958294717330862,5.0,1079,0.03379320020550155,2162.764813152099,2130.943999586264,31.820813565835984,0.011840332486106896,0.00047361329944427586,7.40020780381681e-06,0.14772542753803708,64
10752,167,168,440.39636812823835,6.881193252003724,0.8046057222609909,0.8046057222609909,1433,1153,272,0,54.78125,3506.0,3.0407632263660016,5.0,1153,0.03682178815650168,2356.5944420161077,2322.023661829573,34.570780186533625,0.013071222201628359,0.0005228488880651344,8.169513876017724e-06,0.1473586880913738,64
10816,168,169,438.6171704545543,6.853393288352411,0.8106382978723404,0.8106382978723404,1410,1143,263,0,54.984375,3519.0,3.078740157480315,5.0,1143,0.03692399355090206,2363.135587257732,2329.3270365804233,33.80855067730727,0.012166601959830499,0.00048666407839321996,7.604126224894062e-06,0.14759209596987205,64
10880,169,170,489.96912771252426,7.6557676205081915,0.8469871360866622,0.8469871360866622,1477,1251,241,0,59.15625,3786.0,3.026378896882494,5.0,1251,0.03965097110894304,2537.6621509723545,2503.987181622146,33.67496935020885,0.012862903308742285,0.0005145161323496914,8.039314567963929e-06,0.14801256189928286,64
10944,170,171,432.8336628604382,6.763025982194347,0.7883817427385892,0.7883817427385892,1446,1140,287,0,52.75,3376.0,2.9614035087719297,5.0,1140,0.03766478701361029,2410.546368871059,2376.7897459766705,33.75662289438871,0.011996880079747807,0.00047987520318991227,7.498050049842379e-06,0.148206246381205,64
11008,171,172,439.34940758697013,6.864834493546408,0.8171428571428572,0.8171428571428572,1400,1144,265,0,52.09375,3334.0,2.914335664335664,5.0,1144,0.03695652837997653,2365.217816318498,2331.5108200492373,33.70699626926002,0.011641404525876104,0.00046565618103504416,7.275877828672565e-06,0.1481373570257995,64
11072,172,173,459.39908907526507,7.178110766801017,0.7955439056356488,0.7955439056356488,1526,1214,306,0,58.78125,3762.0,3.098846787479407,5.0,1214,0.043971264700849166,2814.160940854347,2775.77545498861,38.38548586573698,0.014197479963364784,0.0005678991985345914,8.87342497710299e-06,0.1479127947468002,64
11136,173,174,453.2027262964281,7.0812925983816895,0.819001386962552,0.819001386962552,1442,1181,276,0,55.015625,3521.0,2.9813717188823032,5.0,1181,0.03659217683576595,2341.8993174890206,2308.1517943469194,33.74752314210198,0.011700370457572442,0.00046801481830289766,7.312731535982776e-06,0.1474536231289063,64
