train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
1344,20,21,385.2835039334244,6.0200547489597565,0.7609929078014185,0.7609929078014185,1410,1073,340,0,57.8125,3700.0,3.4482758620689653,5.0,1073,0.0303757866068262,1944.0503428368768,1898.891005541323,45.15933729555338,0.019364000565542806,0.0007745600226217122,1.2102500353464253e-05,0.3112411886703565,64
1408,21,22,381.34239309686575,5.958474892138527,0.7344594594594595,0.7344594594594595,1480,1087,387,0,58.828125,3765.0,3.4636614535418584,5.0,1087,0.03169939190704357,2028.7610820507884,1980.4802895151438,48.28079253564372,0.020170379630656484,0.0008068151852262594,1.2606487269160302e-05,0.31152940422938924,64
1472,22,23,377.1992567048508,5.893738386013294,0.7689450222882616,0.7689450222882616,1346,1035,309,0,55.828125,3573.0,3.4521739130434783,5.0,1035,0.026854137120880393,1718.664775736345,1676.3866525986593,42.2781231376857,0.016712968239897312,0.0006685187295958925,1.044560514993582e-05,0.311460560687686,64
1536,23,24,400.6202233706972,6.259690990167144,0.772027972027972,0.772027972027972,1430,1104,326,0,58.9375,3772.0,3.4166666666666665,5.0,1104,0.033516876114519416,2145.0800713292424,2099.690297881058,45.389773448184215,0.021147909892516647,0.0008459163957006659,1.3217443682822904e-05,0.31106042095023634,64
1600,24,25,374.5959579545495,5.853061843039836,0.755939524838013,0.755939524838013,1389,1050,350,0,56.734375,3631.0,3.458095238095238,5.0,1050,0.02973617763488018,1903.1153686323314,1857.6105467864027,45.504821845928525,0.018059116966664974,0.0007223646786665989,1.1286948104165608e-05,0.3104454847843653,64
1664,25,26,364.39741251046735,5.693709570476052,0.7446808510638298,0.7446808510638298,1363,1015,324,0,55.03125,3522.0,3.469950738916256,5.0,1015,0.027511896412698772,1760.7613704127214,1717.1983132493683,43.56305716335239,0.017700943469933228,0.0007080377387973291,1.1063089668708267e-05,0.31030243828774995,64
1728,26,27,372.73431322338655,5.823973644115415,0.7577729573391179,0.7577729573391179,1383,1048,349,0,57.28125,3666.0,3.4980916030534353,5.0,1048,0.028374798031049323,1815.9870739871567,1769.3815931795707,46.60548080758586,0.018865671615681916,0.0007546268646272766,1.1791044759801196e-05,0.31002584485096957,64
1792,27,28,390.8088621892982,6.106388471707785,0.7615062761506276,0.7615062761506276,1434,1092,360,0,59.65625,3818.0,3.4963369963369964,5.0,1092,0.029099896866040493,1862.3933994265915,1816.6300582523993,45.76334117419216,0.018155331594558875,0.000726213263782355,1.1347082246599296e-05,0.3094440412731464,64
1856,28,29,400.8964456306521,6.264006962978939,0.7679944095038435,0.7679944095038435,1431,1099,324,0,58.171875,3723.0,3.3876251137397633,5.0,1099,0.029761819444202465,1904.7564444289578,1860.6968914336649,44.05955299529212,0.01820722269502393,0.0007282889078009572,1.1379514184389957e-05,0.308529141490867,64
1920,29,30,386.61898350927675,6.040921617332449,0.759800427655025,0.759800427655025,1403,1066,322,0,55.5625,3556.0,3.3358348968105065,5.0,1066,0.029660357112642557,1898.2628552091237,1856.5706576342902,41.69219757483287,0.01819102584226086,0.0007276410336904345,1.1369391151413038e-05,0.3072394058115371,64
1984,30,31,387.3116048547243,6.051743825855067,0.7755847953216374,0.7755847953216374,1368,1061,309,0,56.25,3600.0,3.393025447690858,5.0,1061,0.029326019654788798,1876.865257906483,1833.1231190541105,43.74213885237135,0.017848084331347963,0.0007139233732539185,1.1155052707092477e-05,0.30576333436243885,64
2048,31,32,371.3675244577996,5.802617569653119,0.7428977272727273,0.7428977272727273,1408,1046,356,0,56.8125,3636.0,3.4760994263862335,5.0,1046,0.02934807347212674,1878.2767022161113,1832.28216752867,45.99453468744106,0.018028586538418944,0.0007211434615367577,1.126786658651184e-05,0.30388702267995954,64
