train_slots,rollout_index,updates,train_return,train_mean_slot_Rsys,train_satisfaction,train_cr,train_arrived,train_done,train_timeout,train_rejected,train_system_delay_overhead_s_per_slot,train_delay_sum_s,train_avg_completed_e2e_delay_s,train_p95_completed_e2e_delay_s,train_delay_samples,train_system_energy_overhead_kj_per_slot,train_total_dynamic_energy_j,train_energy_comp_j,train_energy_trans_j,train_cumulative_lifetime_loss,train_cum_hl_mean_satellite,train_avg_hl_per_sat_slot,train_avg_dod,train_n_slots
4864,75,76,392.6150592656021,6.134610301025033,0.7604832977967306,0.7604832977967306,1407,1070,333,0,53.625,3432.0,3.2074766355140185,5.0,1070,0.031117016427830498,1991.4890513811517,1952.154932100413,39.33411928073867,0.011654194902110152,0.0004661677960844061,7.283871813818845e-06,0.18786056520705915,64
4928,76,77,408.4204858688804,6.381570091701256,0.7951719092904169,0.7951719092904169,1367,1087,291,0,53.484375,3423.0,3.1490340386384545,5.0,1087,0.032506108792338256,2080.390962709648,2043.7620175339348,36.62894517571387,0.012537437551827412,0.0005014975020730965,7.835898469892132e-06,0.1842119829181243,64
4992,77,78,423.46858826636685,6.616696691661982,0.7884344146685472,0.7884344146685472,1418,1118,275,0,55.578125,3557.0,3.1815742397137745,5.0,1118,0.03536125230958355,2263.120147813347,2224.9147929089117,38.20535490443639,0.01384034394534993,0.0005536137578139972,8.650214965843706e-06,0.1806153919441973,64
5056,78,79,456.4035490204807,7.131305453445011,0.831114225648213,0.831114225648213,1427,1186,261,0,58.015625,3713.0,3.130691399662732,5.0,1186,0.03585302743984035,2294.593756149782,2258.6256359678323,35.96812018195016,0.013669019583133725,0.000546760783325349,8.543137239458578e-06,0.17694229806991302,64
5120,79,80,435.2105120858955,6.800164251342117,0.8030942334739803,0.8030942334739803,1422,1142,273,0,53.953125,3453.0,3.0236427320490367,5.0,1142,0.03535747962340897,2262.878695898174,2227.7888394664174,35.089856431756274,0.013198612900808466,0.0005279445160323386,8.249133063005291e-06,0.17327344022029828,64
5184,80,81,433.36142931533357,6.771272333052087,0.8047921071176886,0.8047921071176886,1419,1142,282,0,52.984375,3391.0,2.969352014010508,5.0,1142,0.03594714522690209,2300.6172945217336,2267.0612314106306,33.556063111103455,0.013261496700202864,0.0005304598680081145,8.28843543762679e-06,0.16956833152049405,64
5248,81,82,445.44502667280335,6.960078541762552,0.8239486813970064,0.8239486813970064,1403,1156,252,0,54.0625,3460.0,2.9930795847750864,5.0,1156,0.03759446563530234,2406.04580065935,2373.8022793732293,32.24352128612091,0.013324036172800358,0.0005329614469120143,8.327522608000224e-06,0.1661916910318672,64
5312,82,83,414.6319628517833,6.4786244195591145,0.797514619883041,0.797514619883041,1368,1091,270,0,50.15625,3210.0,2.9422548120989918,5.0,1091,0.03412958135802727,2184.293206913745,2152.2964429197864,31.996763993957966,0.011786326002339878,0.00047145304009359515,7.366453751462424e-06,0.1636278260254654,64
5376,83,84,433.6456077763776,6.7757126215059,0.819233550253073,0.819233550253073,1383,1133,264,0,51.15625,3274.0,2.889673433362754,5.0,1133,0.03814570493776546,2441.3251160169893,2411.644287309531,29.680828707458055,0.013258878269043926,0.000530355130761757,8.286798918152454e-06,0.1621453084783986,64
5440,84,85,432.4410178000803,6.756890903126255,0.8041163946061036,0.8041163946061036,1409,1133,269,0,50.578125,3237.0,2.857016769638129,5.0,1133,0.038671489441795534,2474.9753242749143,2445.3678283960867,29.607495878826565,0.013199844606268744,0.0005279937842507498,8.249902878917965e-06,0.16181634244374005,64
5504,85,86,425.3218302475851,6.645653597618518,0.8040491684743312,0.8040491684743312,1383,1112,264,0,50.40625,3226.0,2.9010791366906474,5.0,1112,0.03577915845792669,2289.866141307308,2258.8127290494026,31.053412257905705,0.012064395861276169,0.00048257583445104673,7.540247413297605e-06,0.16130431057342481,64
5568,86,87,439.38909730350116,6.865454645367206,0.8240807498197549,0.8240807498197549,1387,1143,254,0,52.625,3368.0,2.94663167104112,5.0,1143,0.040025853748889076,2561.654639928901,2530.3488561997833,31.305783729119202,0.013227083609657395,0.0005290833443862958,8.266927256035872e-06,0.16072699600610477,64
5632,87,88,451.4346077299982,7.053665745781222,0.8106060606060606,0.8106060606060606,1452,1177,277,0,54.375,3480.0,2.9566694987255735,5.0,1177,0.037760264282954495,2416.6569141090877,2382.6844394275045,33.972474681582796,0.012104164209404952,0.0004841665683761981,7.5651026308780956e-06,0.15997440401178242,64
5696,88,89,411.93460602934454,6.436478219208508,0.7891304347826087,0.7891304347826087,1380,1089,284,0,50.203125,3213.0,2.950413223140496,5.0,1089,0.033525865025097516,2145.655361606241,2113.0394513765623,32.61591022967901,0.010883858006385368,0.0004353543202554147,6.802411253990854e-06,0.15901787841731782,64
5760,89,90,427.6214879504702,6.681585749226097,0.7950704225352113,0.7950704225352113,1420,1129,292,0,54.8125,3508.0,3.1071744906997343,5.0,1129,0.03689732601995616,2361.4288652771943,2325.7245417910653,35.704323486129674,0.011886283055358347,0.0004754513222143339,7.428926909598967e-06,0.1578771132230662,64
5824,90,91,425.3473226452034,6.646051916331303,0.810672514619883,0.810672514619883,1368,1109,262,0,51.78125,3314.0,2.988277727682597,5.0,1109,0.032515636510355966,2081.000736662782,2047.0387175866724,33.96201907610863,0.010400785582714721,0.00041603142330858884,6.500490989196701e-06,0.15648090627964817,64
5888,91,92,428.383318708189,6.693489354815453,0.8090050835148874,0.8090050835148874,1377,1114,260,0,51.625,3304.0,2.9658886894075405,5.0,1114,0.03159408086414967,2022.021175305579,1988.1697866549648,33.85138865061404,0.00996187499972121,0.0003984749999888484,6.226171874825756e-06,0.15511601705755942,64
5952,92,93,468.7804635664851,7.324694743226329,0.8117958913187542,0.8117958913187542,1509,1225,291,0,57.4375,3676.0,3.0008163265306123,5.0,1225,0.04063616494544213,2600.7145565082965,2564.4591301989044,36.25542630939278,0.012903801732401524,0.0005161520692960609,8.064876082750952e-06,0.1544515828654613,64
6016,93,94,438.42357507984116,6.850368360622518,0.8130372492836676,0.8130372492836676,1396,1135,253,0,51.453125,3293.0,2.9013215859030836,5.0,1135,0.033677428288233675,2155.3554104469554,2122.8175805552696,32.53782989168594,0.01086003077624514,0.00043440123104980565,6.787519235153213e-06,0.1537463261007314,64
6080,94,95,437.21394194289246,6.831467842857695,0.8302718589272594,0.8302718589272594,1361,1130,242,0,51.515625,3297.0,2.9176991150442477,5.0,1130,0.038323484452762666,2452.7030049768105,2423.3236080981774,29.379396878632697,0.012830740863960783,0.0005132296345584313,8.01921303997549e-06,0.15334349105255252,64
6144,95,96,466.85369961944923,7.294589056553894,0.8326388888888889,0.8326388888888889,1440,1199,240,0,53.078125,3397.0,2.833194328607173,5.0,1199,0.04193090135412719,2683.5776866641404,2653.4462413203337,30.131445343807634,0.013408511796392526,0.0005363404718557011,8.380319872745329e-06,0.15296059695752712,64
6208,96,97,456.7431276250682,7.136611369141691,0.822829131652661,0.822829131652661,1428,1175,241,0,50.921875,3259.0,2.773617021276596,5.0,1175,0.03737990951652996,2392.3142090579177,2362.60346362852,29.71074542939732,0.01279671876613622,0.0005118687506454489,7.997949228835138e-06,0.1521648001173817,64
6272,97,98,464.64317605421024,7.260049625847035,0.8523054755043228,0.8523054755043228,1388,1183,223,0,50.09375,3206.0,2.710059171597633,5.0,1183,0.03820680063474691,2445.235240623802,2419.6553670557196,25.579873568081403,0.01231168591866352,0.0004924674367465407,7.6948036991647e-06,0.15104138218609195,64
6336,98,99,465.08614145836543,7.26697096028696,0.8183060109289617,0.8183060109289617,1464,1198,247,0,50.25,3216.0,2.684474123539232,5.0,1198,0.04116748070201808,2634.7187649291573,2608.396564190523,26.322200738633274,0.0136325142781686,0.000545300571126744,8.520321423855374e-06,0.15053897610786288,64
6400,99,100,462.53011788858566,7.227033092009151,0.8679525222551929,0.8679525222551929,1348,1170,201,0,48.75,3120.0,2.6666666666666665,5.0,1170,0.03845440925574044,2461.082192367388,2438.647499656553,22.434692710834952,0.012788036328600162,0.0005115214531440065,7.992522705375102e-06,0.15005288728624572,64
6464,100,101,444.9112329374598,6.951738014647809,0.8365243004418262,0.8365243004418262,1358,1136,217,0,47.671875,3051.0,2.6857394366197185,5.0,1136,0.03610860147860843,2310.9504946309394,2287.1059259471763,23.844568683762283,0.012023821595520798,0.0004809528638208319,7.5148884972004986e-06,0.14989321817361723,64
6528,101,102,468.17073429584815,7.315167723372627,0.8358938547486033,0.8358938547486033,1432,1197,227,0,49.859375,3191.0,2.665831244778613,5.0,1197,0.04134331551389308,2645.972192889157,2620.6446330987833,25.327559790375112,0.014073111021190885,0.0005629244408476354,8.795694388244304e-06,0.15066046885826917,64
6592,102,103,484.6572720218371,7.572769875341205,0.8484848484848485,0.8484848484848485,1452,1232,222,0,51.3125,3284.0,2.6655844155844157,5.0,1232,0.04133931989270668,2645.7164731332273,2620.198986116296,25.517487016930332,0.014499196024362159,0.0005799678409744864,9.06199751522635e-06,0.15112217069090111,64
6656,103,104,455.37750707133864,7.115273547989666,0.8219749652294854,0.8219749652294854,1438,1182,253,0,48.921875,3131.0,2.6489001692047376,5.0,1182,0.04159264904230551,2661.9295387075526,2636.703932873266,25.22560583428535,0.015276018499632744,0.0006110407399853098,9.547511562270465e-06,0.1516939210694915,64
6720,104,105,486.97421891706534,7.608972170579146,0.8731290092658589,0.8731290092658589,1403,1225,192,0,51.609375,3303.0,2.696326530612245,5.0,1225,0.040686996326509586,2603.9677648966135,2577.779176667706,26.18858822890617,0.014334136361036837,0.0005733654544414734,8.958835225648022e-06,0.15267008714678929,64
6784,105,106,442.39867500426,6.912479296941562,0.8327219369038885,0.8327219369038885,1363,1135,224,0,47.015625,3009.0,2.651101321585903,5.0,1135,0.03594469838643558,2300.4606967318773,2275.9564242275446,24.504272504331922,0.013132775081636409,0.0005253110032654564,8.207984426022756e-06,0.15339014568737747,64
6848,106,107,456.13874258723115,7.127167852925487,0.8260869565217391,0.8260869565217391,1426,1178,242,0,49.171875,3147.0,2.671477079796265,5.0,1178,0.041136705213045945,2632.7491336349403,2605.07446526584,27.67466836910124,0.014993317921221562,0.0005997327168488625,9.370823700763476e-06,0.154609191517845,64
6912,107,108,431.64230744394695,6.744411053811671,0.848159509202454,0.848159509202454,1304,1106,212,0,46.421875,2971.0,2.68625678119349,5.0,1106,0.03659540416725289,2342.105866704185,2316.4919053368226,25.613961367362336,0.013776865658141627,0.0005510746263256651,8.610541036338517e-06,0.15582076247639065,64
6976,108,109,430.95683663663056,6.733700572447352,0.8092485549132948,0.8092485549132948,1384,1120,240,0,50.0625,3204.0,2.8607142857142858,5.0,1120,0.039954067927562106,2557.060347363975,2527.8777905870606,29.1825567769147,0.015034942352300592,0.0006013976940920237,9.39683897018787e-06,0.1566819495476722,64
7040,109,110,468.1834423200084,7.315366286250131,0.841147655703289,0.841147655703289,1429,1202,234,0,52.4375,3356.0,2.7920133111480867,5.0,1202,0.03876573880801765,2481.0072837131293,2451.5493830426294,29.45790067049903,0.014490329676840219,0.0005796131870736088,9.056456048025137e-06,0.15725291397784272,64
7104,110,111,436.1069722275227,6.814171441055042,0.8279883381924198,0.8279883381924198,1372,1136,249,0,49.25,3152.0,2.7746478873239435,5.0,1136,0.03726991339307153,2385.2744571565777,2356.064337066099,29.21012009047816,0.014517383753610827,0.0005806953501444331,9.073364846006767e-06,0.15742811475670226,64
7168,111,112,429.0864378370729,6.704475591204264,0.8154631655725748,0.8154631655725748,1371,1118,245,0,47.5,3040.0,2.7191413237924866,5.0,1118,0.03577933073601799,2289.8771671051513,2261.6557953032866,28.221371801866727,0.015119662141292739,0.0006047864856517096,9.449788838307962e-06,0.15716140322525693,64
7232,112,113,456.6705117095529,7.135476745461764,0.8267882187938289,0.8267882187938289,1426,1179,237,0,52.578125,3365.0,2.854113655640373,5.0,1179,0.04054721738292249,2595.0219125070394,2567.0082546119825,28.013657895057733,0.016600593864616413,0.0006640237545846565,1.0375371165385258e-05,0.1571091686788943,64
7296,113,114,473.4475047952037,7.397617262425058,0.8421052631578947,0.8421052631578947,1444,1216,223,0,53.765625,3441.0,2.8297697368421053,5.0,1216,0.04315140854042968,2761.6901465875,2732.2230475956303,29.467098991867918,0.01802388406458626,0.0007209553625834504,1.1264927540366412e-05,0.1584466239518674,64
7360,114,115,458.1848193806713,7.159137802822989,0.8519593613933236,0.8519593613933236,1378,1174,219,0,49.65625,3178.0,2.7069846678023852,5.0,1174,0.03679332230150222,2354.772627296142,2328.408301032247,26.364326263895414,0.015456930891121542,0.0006182772356448617,9.660581806950964e-06,0.15982873683680937,64
7424,115,116,462.6872087764167,7.229487637131511,0.834733893557423,0.834733893557423,1428,1192,233,0,51.78125,3314.0,2.780201342281879,5.0,1192,0.03830122215512888,2451.278217928248,2423.11678986655,28.16142806169908,0.016144723316415605,0.0006457889326566242,1.0090452072759754e-05,0.16083830005273875,64
7488,116,117,441.08978006986865,6.892027813591698,0.8190205819730305,0.8190205819730305,1409,1154,256,0,54.375,3480.0,3.0155979202772962,5.0,1154,0.038453909860982086,2461.0502311028536,2427.4392033657946,33.61102773705832,0.016180637420831735,0.0006472254968332694,1.0112898388019834e-05,0.16178298099705513,64
7552,117,118,404.7721583953612,6.324564974927519,0.8,0.8,1350,1080,277,0,51.59375,3302.0,3.0574074074074074,5.0,1080,0.03663288432844796,2344.5045970206693,2312.399952366855,32.10464465381429,0.016254947890408974,0.0006501979156163589,1.0159342431505608e-05,0.16320315995254647,64
7616,118,119,432.1845532152204,6.752883643987818,0.7954070981210856,0.7954070981210856,1437,1143,283,0,53.34375,3414.0,2.9868766404199474,5.0,1143,0.03687055399044432,2359.715455388436,2325.2052960866254,34.51015930181031,0.015806324737639012,0.0006322529895055605,9.878952961024383e-06,0.16428376060478722,64
7680,119,120,420.4438793357491,6.56943561462108,0.8172362555720654,0.8172362555720654,1346,1100,249,0,51.15625,3274.0,2.9763636363636365,5.0,1100,0.0333051481437017,2131.529481196909,2099.017755967103,32.51172522980618,0.014166466152277051,0.000566658646091082,8.854041345173157e-06,0.16521850724314313,64
7744,120,121,424.9078250579725,6.63918476653082,0.8116363636363636,0.8116363636363636,1375,1116,254,0,50.953125,3261.0,2.922043010752688,5.0,1116,0.03691841442948842,2362.778523487259,2329.9982674911175,32.78025599614111,0.016872786948996462,0.0006749114779598585,1.0545491843122789e-05,0.1665814926844707,64
7808,121,122,439.5794698352797,6.868429216176246,0.8295866569978245,0.8295866569978245,1379,1144,242,0,52.078125,3333.0,2.9134615384615383,5.0,1144,0.03444660274560173,2204.5825757185107,2173.1342467134905,31.448329005021247,0.015983844727961764,0.0006393537891184706,9.989902954976103e-06,0.16778520926654206,64
7872,122,123,441.93249832405513,6.905195286313361,0.8103568929321203,0.8103568929321203,1429,1158,257,0,51.984375,3327.0,2.873056994818653,5.0,1158,0.037149934551150336,2377.5958112736216,2346.1151285246237,31.480682748997975,0.017177812073286922,0.000687112482931477,1.0736132545804327e-05,0.16858378913565847,64
7936,123,124,458.54899336649515,7.164828021351487,0.8448275862068966,0.8448275862068966,1392,1176,212,0,52.265625,3345.0,2.8443877551020407,5.0,1176,0.038433887899017964,2459.7688255371495,2428.3951906751067,31.373634862042714,0.017535272881213208,0.0007014109152485283,1.0959545550758255e-05,0.1693065620201108,64
8000,124,125,462.1893839826174,7.221709124728397,0.8299039780521262,0.8299039780521262,1458,1210,262,0,54.171875,3467.0,2.865289256198347,5.0,1210,0.03972494030788521,2542.3961797046536,2510.8863205461444,31.50985915850984,0.018470809605151097,0.0007388323842060439,1.1544256003219435e-05,0.17058845499032074,64
8064,125,126,431.4130925645087,6.7408295713204485,0.8075552387740556,0.8075552387740556,1403,1133,255,0,51.765625,3313.0,2.9240953221535744,5.0,1133,0.03716978832247588,2378.8664526384564,2346.264866695229,32.60158594322667,0.017657385900183495,0.0007062954360073397,1.1035866187614683e-05,0.17158827956950296,64
8128,126,127,435.40761097376844,6.803243921465132,0.8256484149855908,0.8256484149855908,1388,1146,265,0,52.8125,3380.0,2.9493891797556717,5.0,1146,0.03688771917368453,2360.81402711581,2328.4181631933184,32.39586392249205,0.016822371631872803,0.0006728948652749121,1.0513982269920502e-05,0.17224847910525215,64
8192,127,128,423.31544483656694,6.614303825571358,0.8043636363636364,0.8043636363636364,1375,1106,244,0,49.625,3176.0,2.871609403254973,5.0,1106,0.03417957991905391,2187.4931148194505,2156.8245582023405,30.66855661711095,0.01542887934152776,0.0006171551736611104,9.64304958845485e-06,0.17238511491356096,64
8256,128,129,426.2919879741493,6.660812312096083,0.8126801152737753,0.8126801152737753,1388,1128,275,0,50.015625,3201.0,2.8377659574468086,5.0,1128,0.03516165767566182,2250.346091242356,2218.1378030314168,32.208288210938875,0.015567378815052735,0.0006226951526021094,9.729611759407959e-06,0.172219672486371,64
8320,129,130,440.51520673958225,6.883050105305973,0.8203125,0.8203125,1408,1155,258,0,54.625,3496.0,3.0268398268398267,5.0,1155,0.03568639665834079,2283.9293861338106,2250.0465789950954,33.88280713871505,0.01669407744395031,0.0006677630977580123,1.0433798402468943e-05,0.17172391975642798,64
8384,130,131,424.22776868206165,6.628558885657213,0.8152492668621701,0.8152492668621701,1364,1112,249,0,53.359375,3415.0,3.071043165467626,5.0,1112,0.03462034869428762,2215.7023164344077,2179.495988171928,36.20632826248073,0.01609268219883924,0.0006437072879535696,1.0057926374274525e-05,0.17099276537733543,64
8448,131,132,410.04629468779956,6.406973354496868,0.7795889440113395,0.7795889440113395,1411,1100,303,0,53.046875,3395.0,3.0863636363636364,5.0,1100,0.0338765959828506,2168.1021429024386,2131.0895796588434,37.01256324359466,0.014170307984749369,0.0005668123193899747,8.856442490468355e-06,0.16982373236927634,64
8512,132,133,432.52800015535945,6.758250002427491,0.8102345415778252,0.8102345415778252,1407,1140,270,0,54.234375,3471.0,3.044736842105263,5.0,1140,0.03612137746619448,2311.768157836447,2276.6274746358,35.14068320064635,0.015715622260203226,0.000628624890408129,9.822263912627016e-06,0.1684749753979754,64
8576,133,134,420.0981095282566,6.564032961379009,0.8049311094996374,0.8049311094996374,1379,1110,272,0,53.71875,3438.0,3.097297297297297,5.0,1110,0.031805917484964676,2035.5787190377391,1998.99417335849,36.584545679248976,0.014499801409235697,0.0005799920563694279,9.06237588077231e-06,0.16795850151685449,64
8640,134,135,423.3567823907945,6.614949724856164,0.7849686847599165,0.7849686847599165,1437,1128,291,0,55.9375,3580.0,3.173758865248227,5.0,1128,0.0330706786310668,2116.5234323882755,2076.100670559988,40.422761828288074,0.01514361152922082,0.0006057444611688328,9.464757205763012e-06,0.16795796978167096,64
8704,135,136,412.5479586990003,6.446061854671879,0.7883522727272727,0.7883522727272727,1408,1110,303,0,56.234375,3599.0,3.2423423423423423,5.0,1110,0.033552089163874206,2147.3337064879493,2107.4227095500873,39.9109969378622,0.015626344028936905,0.0006250537611574762,9.766465018085566e-06,0.167824926743361,64
8768,136,137,396.3115856884458,6.192368526381966,0.7890451517394522,0.7890451517394522,1351,1066,297,0,54.484375,3487.0,3.2711069418386494,5.0,1066,0.03195179144011702,2044.9146521674893,2005.0682540748758,39.84639809261293,0.013693190014101835,0.0005477276005640734,8.558243758813647e-06,0.16730883780782801,64
8832,137,138,401.26150578966326,6.2697110279634884,0.7643356643356644,0.7643356643356644,1430,1093,327,0,55.234375,3535.0,3.234217749313815,5.0,1093,0.0330220050327554,2113.4083220963457,2073.886461454137,39.52186064220845,0.014433608841959348,0.000577344353678374,9.021005526224593e-06,0.16647312891222404,64
8896,138,139,408.45855793551965,6.3821649677424945,0.7728860936408106,0.7728860936408106,1431,1106,317,0,57.921875,3707.0,3.351717902350814,5.0,1106,0.03291814543310951,2106.7613077190085,2063.159467076366,43.60184064264262,0.015008314170230476,0.000600332566809219,9.380196356394047e-06,0.16581104619023157,64
8960,139,140,390.4825192727615,6.101289363636899,0.7782672540381792,0.7782672540381792,1362,1060,313,0,55.828125,3573.0,3.370754716981132,5.0,1060,0.029039105484656734,1858.502751018031,1815.4473476733372,43.05540334469397,0.013433635873007676,0.0005373454349203071,8.396022420629798e-06,0.16595869350019604,64
9024,140,141,429.0543623751962,6.703974412112441,0.7956914523974983,0.7956914523974983,1439,1145,301,0,62.25,3984.0,3.479475982532751,5.0,1145,0.03509471188367247,2246.061560555038,2200.510650437466,45.55091011757094,0.015192494761735991,0.0006076997904694396,9.495309226084994e-06,0.16695123901487574,64
9088,141,142,396.69014671533427,6.198283542427098,0.7922272047832586,0.7922272047832586,1338,1060,284,0,54.09375,3462.0,3.2660377358490567,5.0,1060,0.030750146929440756,1968.0094034842084,1928.920026664486,39.08937681972249,0.01316638943570823,0.0005266555774283292,8.228993397317644e-06,0.16792326131255356,64
9152,142,143,417.38439877483313,6.521631230856768,0.7961095100864554,0.7961095100864554,1388,1105,278,0,55.234375,3535.0,3.1990950226244346,5.0,1105,0.03430339926308755,2195.417552837603,2156.2357679308648,39.18178490673798,0.013854910979582797,0.0005541964391833119,8.659319362239248e-06,0.16853050973577177,64
9216,143,144,416.94895611795073,6.51482743934298,0.7918745545260156,0.7918745545260156,1403,1111,290,0,54.640625,3497.0,3.147614761476148,5.0,1111,0.0329859696713489,2111.1020589663294,2072.9806628919832,38.12139607434741,0.014174228489538261,0.0005669691395815304,8.858892805961413e-06,0.16873463779779407,64
9280,144,145,415.11882006576457,6.486231563527571,0.7713894592744696,0.7713894592744696,1461,1127,330,0,54.421875,3483.0,3.090505767524401,5.0,1127,0.033941535476278,2172.258270481792,2132.86397816556,39.39429231623236,0.015232735552557507,0.0006093094221023003,9.520459720348442e-06,0.1686998320148169,64
9344,145,146,391.14087820009706,6.111576221876517,0.7774502579218865,0.7774502579218865,1357,1055,299,0,51.578125,3301.0,3.128909952606635,5.0,1055,0.030433792057026118,1947.7626916496715,1910.4329797103608,37.32971193931137,0.013728691194273406,0.0005491476477709362,8.580431996420878e-06,0.16900001010477095,64
9408,146,147,426.5425631455201,6.664727549148751,0.8008474576271186,0.8008474576271186,1416,1134,284,0,54.78125,3506.0,3.0917107583774253,5.0,1134,0.03664551996809745,2345.313277958237,2310.2382966327236,35.07498132551207,0.01678441211849269,0.0006713764847397076,1.0490257574057931e-05,0.16938231743629273,64
9472,147,148,435.9797540994734,6.812183657804272,0.8187679083094556,0.8187679083094556,1396,1143,253,0,53.859375,3447.0,3.015748031496063,5.0,1143,0.03972024382819882,2542.0956050047243,2509.765823229714,32.3297817750104,0.01788133156634409,0.0007152532626537635,1.1175832228965055e-05,0.16970406480437983,64
9536,148,149,437.1610458319527,6.830641341124261,0.812544547398432,0.812544547398432,1403,1140,250,0,54.546875,3491.0,3.062280701754386,5.0,1140,0.03572832819426109,2286.6130044327097,2252.089799580514,34.52320485219599,0.014944991131791879,0.0005977996452716752,9.340619457369924e-06,0.1696222571166856,64
9600,149,150,451.9269976540237,7.06135933834412,0.8319209039548022,0.8319209039548022,1416,1178,254,0,57.34375,3670.0,3.1154499151103567,5.0,1178,0.03824278884151717,2447.5384858570987,2412.6870040810354,34.85148177606112,0.016487181316623387,0.0006594872526649355,1.0304488322889617e-05,0.1692719373156332,64
9664,150,151,436.26451727595236,6.816633082436756,0.8199426111908178,0.8199426111908178,1394,1143,265,0,54.734375,3503.0,3.0647419072615922,5.0,1143,0.034097364482258884,2182.2313268645685,2147.5861923485454,34.64513451602285,0.0142144332925316,0.000568577331701264,8.88402080783225e-06,0.1683907859513299,64
9728,151,152,417.53059696678963,6.523915577606088,0.7846481876332623,0.7846481876332623,1407,1104,277,0,52.40625,3354.0,3.0380434782608696,5.0,1104,0.03286318988882699,2103.2441528849276,2068.050940287418,35.19321259750885,0.013277277916624421,0.0005310911166649769,8.298298697890263e-06,0.16726668001160533,64
9792,152,153,402.1583179445712,6.283723717883925,0.8066465256797583,0.8066465256797583,1324,1068,276,0,52.4375,3356.0,3.142322097378277,5.0,1068,0.033430637329584144,2139.560789093385,2104.532627023531,35.0281620698544,0.013184785503164966,0.0005273914201265987,8.240490939478104e-06,0.16581059991672148,64
9856,153,154,415.7598619837719,6.496247843496436,0.7898134863701578,0.7898134863701578,1394,1101,276,0,54.578125,3493.0,3.172570390554042,5.0,1101,0.03614562170666314,2313.319789226441,2276.9598306612884,36.35995856515336,0.014374575385882167,0.0005749830154352867,8.984109616176354e-06,0.16415641103399276,64
9920,154,155,412.5579800894742,6.446218438898034,0.8125,0.8125,1344,1092,282,0,52.3125,3348.0,3.065934065934066,5.0,1092,0.03067855744967886,1963.427676779447,1929.3557465229637,34.07193025648331,0.011493886260880139,0.0004597554504352056,7.183678913050087e-06,0.16291987030559918,64
9984,155,156,404.68808880806824,6.323251387626066,0.7667844522968198,0.7667844522968198,1415,1085,308,0,54.734375,3503.0,3.2285714285714286,5.0,1085,0.030969853448837834,1982.0706207256214,1943.026436254033,39.04418447158937,0.011239404215584337,0.00044957616862337344,7.02462763474021e-06,0.16156318358073418,64
10048,156,157,413.30349822061044,6.457867159697038,0.7870967741935484,0.7870967741935484,1395,1098,291,0,54.34375,3478.0,3.167577413479053,5.0,1098,0.031082283468616967,1989.266141991486,1951.8925215180575,37.373620473428424,0.011472783428395647,0.0004589113371358259,7.170489642747279e-06,0.1604366854682419,64
10112,157,158,452.82605750224093,7.0754071484725145,0.8226256983240223,0.8226256983240223,1432,1178,267,0,59.015625,3777.0,3.206281833616299,5.0,1178,0.036301857565123004,2323.318884167872,2284.327438035633,38.99144613224015,0.012669060114364418,0.0005067624045745768,7.918162571477762e-06,0.1593442820876279,64
10176,158,159,427.09467149520657,6.673354242112603,0.7975937721160651,0.7975937721160651,1413,1127,285,0,55.328125,3541.0,3.141969831410825,5.0,1127,0.035038583904352875,2242.469369878584,2205.9531297833,36.51624009528413,0.012565555552491782,0.0005026222220996713,7.853472220307364e-06,0.1581121546993757,64
10240,159,160,398.1991399331372,6.221861561455269,0.8010630220197419,0.8010630220197419,1317,1055,273,0,50.140625,3209.0,3.0417061611374407,5.0,1055,0.0323386626061305,2069.674406792352,2037.3884617063109,32.28594508604121,0.011630133391614365,0.0004652053356645746,7.268833369758978e-06,0.15683398802882403,64
10304,160,161,417.16767832039204,6.518244973756126,0.8053491827637445,0.8053491827637445,1346,1084,248,0,51.5625,3300.0,3.044280442804428,5.0,1084,0.031288014517198745,2002.4329291007198,1968.8560399798323,33.576889120887344,0.0106126454114157,0.00042450581645662804,6.632903382134813e-06,0.1558559640375984,64
10368,161,162,425.70443313138105,6.651631767677829,0.8178466076696165,0.8178466076696165,1356,1109,252,0,52.0625,3332.0,3.0045085662759243,5.0,1109,0.034214819935241794,2189.7484758554747,2157.4518966428595,32.296579212615676,0.012213787371516703,0.0004885514948606681,7.63361710719794e-06,0.1546370151203803,64
10432,162,163,456.3177703333407,7.129965161458449,0.8252631578947368,0.8252631578947368,1425,1176,238,0,53.40625,3418.0,2.9064625850340136,5.0,1176,0.03763977144816741,2408.945372682714,2377.2099633954954,31.735409287219454,0.014175598115750575,0.000567023924630023,8.85974882234411e-06,0.15367997438318431,64
10496,163,164,474.7299974843871,7.417656210693549,0.8295148247978437,0.8295148247978437,1484,1231,260,0,56.796875,3635.0,2.952883834281072,5.0,1231,0.04373428820679999,2798.9944452351992,2765.8310829099923,33.16336232520729,0.01611850550398689,0.0006447402201594756,1.0074065939991806e-05,0.15334840778470168,64
10560,164,165,449.88424307719174,7.029441298081121,0.8103092783505155,0.8103092783505155,1455,1179,272,0,53.609375,3431.0,2.9100932994062765,5.0,1179,0.041000944186224846,2624.06042791839,2591.6090704178314,32.45135750055765,0.01562949898307011,0.0006251799593228044,9.768436864418818e-06,0.15323336665343945,64
